,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00443613,3.3726600000000005e-06,0.000632738
2,0.0255921,1.9457e-05,0.00365028
3,0.132694,0.000100884,0.01892652
4,0.674899,0.000513107,0.09626119999999999
5,3.41981,0.00259999,0.48773599999999995
6,17.3159,0.013164799999999999,2.46874
7,48.1759,0.0366268,6.82152
8,79.0359,0.0600888,10.386660000000001
9,109.896,0.08355080000000001,11.2958
10,140.756,0.107013,11.85196
11,171.616,0.130475,12.282119999999999
12,202.476,0.153937,12.63836
13,233.336,0.177399,12.944180000000001
14,264.196,0.200861,13.212720000000001
15,295.056,0.224323,13.452379999999998
16,325.916,0.247785,13.668920000000002
17,356.776,0.271247,13.8665
18,387.636,0.294709,14.048
19,418.496,0.318171,14.215779999999999
20,449.356,0.34163299999999996,14.371360000000001
21,480.216,0.365095,14.51406
22,511.076,0.388557,14.64574
23,541.936,0.412019,14.76896
24,572.796,0.43548099999999995,14.884960000000001
25,603.656,0.458943,14.9947
26,634.516,0.482405,15.0988
27,665.376,0.5058670000000001,15.19788
28,696.236,0.5293289999999999,15.292320000000002
29,727.096,0.552791,15.382439999999999
30,757.956,0.576253,15.46856
31,771.5,0.58655,15.50516
